date,death,state,is_predict
13/3/2020,0,TN,Historical
14/3/2020,0,TN,Historical
15/3/2020,0,TN,Historical
16/3/2020,0,TN,Historical
17/3/2020,0,TN,Historical
18/3/2020,0,TN,Historical
19/3/2020,0,TN,Historical
20/3/2020,0,TN,Historical
21/3/2020,0,TN,Historical
22/3/2020,0,TN,Historical
23/3/2020,2,TN,Historical
24/3/2020,2,TN,Historical
25/3/2020,3,TN,Historical
26/3/2020,3,TN,Historical
27/3/2020,6,TN,Historical
28/3/2020,6,TN,Historical
29/3/2020,7,TN,Historical
30/3/2020,13,TN,Historical
31/3/2020,23,TN,Historical
1/4/2020,24,TN,Historical
2/4/2020,32,TN,Historical
3/4/2020,37,TN,Historical
4/4/2020,43,TN,Historical
5/4/2020,44,TN,Historical
6/4/2020,65,TN,Historical
7/4/2020,72,TN,Historical
8/4/2020,79,TN,Historical
9/4/2020,94,TN,Historical
10/4/2020,98,TN,Historical
11/4/2020,101,TN,Historical
12/4/2020,101,TN,Historical
13/4/2020,109,TN,Historical
14/4/2020,124,TN,Historical
15/4/2020,135,TN,Historical
16/4/2020,141,TN,Historical
17/4/2020,142,TN,Historical
18/4/2020,145,TN,Historical
19/4/2020,148,TN,Historical
20/4/2020,152,TN,Historical
21/4/2020,157,TN,Historical
22/4/2020,166,TN,Historical
23/4/2020,170,TN,Historical
24/4/2020,168,TN,Historical
25/4/2020,178,TN,Historical
26/4/2020,181,TN,Historical
27/4/2020,184,TN,Historical
28/4/2020,188,TN,Historical
29/4/2020,195,TN,Historical
30/4/2020,199,TN,Historical
1/5/2020,204,TN,Historical
2/5/2020,209,TN,Historical
3/5/2020,210,TN,Historical
4/5/2020,219,TN,Historical
5/5/2020,226,TN,Historical
6/5/2020,239,TN,Historical
7/5/2020,237,TN,Historical
8/5/2020,241,TN,Historical
9/5/2020,242,TN,Historical
10/5/2020,243,TN,Historical
11/5/2020,251,TN,Historical
12/5/2020,265,TN,Historical
13/5/2020,273,TN,Historical
14/5/2020,287,TN,Historical
15/5/2020,290,TN,Historical
16/5/2020,295,TN,Historical
17/5/2020,298,TN,Historical
18/5/2020,301,TN,Historical
19/5/2020,305,TN,Historical
20/5/2020,309,TN,Historical
21/5/2020,313,TN,Historical
22/5/2020,315,TN,Historical
23/5/2020,329,TN,Historical
24/5/2020,336,TN,Historical
25/5/2020,338,TN,Historical
26/5/2020,343,TN,Historical
27/5/2020,353,TN,Historical
28/5/2020,356,TN,Historical
29/5/2020,360,TN,Historical
30/5/2020,364,TN,Historical
31/5/2020,364,TN,Historical
1/6/2020,367,TN,Historical
2/6/2020,381,TN,Historical
3/6/2020,388,TN,Historical
4/6/2020,401,TN,Historical
5/6/2020,408,TN,Historical
6/6/2020,417,TN,Historical
7/6/2020,418,TN,Historical
8/6/2020,421,TN,Historical
9/6/2020,435,TN,Historical
10/6/2020,436,TN,Historical
11/6/2020,441,TN,Historical
12/6/2020,468,TN,Historical
13/6/2020,472,TN,Historical
14/6/2020,475,TN,Historical
15/6/2020,483,TN,Historical
16/6/2020,493,TN,Historical
17/6/2020,497,TN,Historical
18/6/2020,509,TN,Historical
19/6/2020,515,TN,Historical
20/6/2020,524,TN,Historical
21/6/2020,526,TN,Historical
22/6/2020,531,TN,Historical
23/6/2020,542,TN,Historical
24/6/2020,556,TN,Historical
25/6/2020,567,TN,Historical
26/6/2020,577,TN,Historical
27/6/2020,584,TN,Historical
28/6/2020,584,TN,Historical
29/6/2020,592,TN,Historical
30/6/2020,604,TN,Historical
1/7/2020,609,TN,Historical
2/7/2020,620,TN,Historical
3/7/2020,633,TN,Historical
4/7/2020,637,TN,Historical
5/7/2020,646,TN,Historical
6/7/2020,653,TN,Historical
7/7/2020,665,TN,Historical
8/7/2020,685,TN,Historical
9/7/2020,710,TN,Historical
10/7/2020,723,TN,Historical
11/7/2020,738,TN,Historical
12/7/2020,741,TN,Historical
13/7/2020,749,TN,Historical
14/7/2020,767,TN,Historical
15/7/2020,783,TN,Historical
16/7/2020,796,TN,Historical
17/7/2020,815,TN,Historical
18/7/2020,838,TN,Historical
19/7/2020,843,TN,Historical
20/7/2020,847,TN,Historical
21/7/2020,871,TN,Historical
22/7/2020,888,TN,Historical
23/7/2020,925,TN,Historical
24/7/2020,938,TN,Historical
25/7/2020,964,TN,Historical
26/7/2020,967,TN,Historical
27/7/2020,978,TN,Historical
28/7/2020,978,TN,Historical
29/7/2020,1020,TN,Historical
30/7/2020,1033,TN,Historical
31/7/2020,1060,TN,Historical
1/8/2020,1067,TN,Historical
2/8/2020,1073,TN,Historical
3/8/2020,1092,TN,Historical
4/8/2020,1117,TN,Historical
5/8/2020,1144,TN,Historical
6/8/2020,1186,TN,Historical
7/8/2020,1206,TN,Historical
8/8/2020,1215,TN,Historical
9/8/2020,1223,TN,Historical
10/8/2020,1233,TN,Historical
11/8/2020,1271,TN,Historical
12/8/2020,1289,TN,Historical
13/8/2020,1313,TN,Historical
14/8/2020,1326,TN,Historical
15/8/2020,1345,TN,Historical
16/8/2020,1366,TN,Historical
17/8/2020,1387,TN,Historical
18/8/2020,1426,TN,Historical
19/8/2020,1452,TN,Historical
20/8/2020,1488,TN,Historical
21/8/2020,1549,TN,Historical
22/8/2020,1563,TN,Historical
23/8/2020,1567,TN,Historical
24/8/2020,1588,TN,Historical
25/8/2020,1628,TN,Historical
26/8/2020,1648,TN,Historical
27/8/2020,1673,TN,Historical
28/8/2020,1701,TN,Historical
29/8/2020,1725,TN,Historical
30/8/2020,1747,TN,Historical
31/8/2020,1754,TN,Historical
1/9/2020,1781,TN,Historical
2/9/2020,1797,TN,Historical
3/9/2020,1815,TN,Historical
4/9/2020,1837,TN,Historical
5/9/2020,1862,TN,Historical
6/9/2020,1865,TN,Historical
7/9/2020,1869,TN,Historical
8/9/2020,1896,TN,Historical
9/9/2020,1931,TN,Historical
10/9/2020,1988,TN,Historical
11/9/2020,2025,TN,Historical
12/9/2020,2064,TN,Historical
13/9/2020,2078,TN,Historical
14/9/2020,2097,TN,Historical
15/9/2020,2127,TN,Historical
16/9/2020,2151,TN,Historical
17/9/2020,2164,TN,Historical
18/9/2020,2196,TN,Historical
19/9/2020,2216,TN,Historical
20/9/2020,2218,TN,Historical
21/9/2020,2233,TN,Historical
22/9/2020,2261,TN,Historical
23/9/2020,2275,TN,Historical
24/9/2020,2310,TN,Historical
25/9/2020,2352,TN,Historical
26/9/2020,2374,TN,Historical
27/9/2020,2377,TN,Historical
28/9/2020,2389,TN,Historical
29/9/2020,2420,TN,Historical
30/9/2020,2454,TN,Historical
1/10/2020,2501,TN,Historical
2/10/2020,2515,TN,Historical
3/10/2020,2560,TN,Historical
4/10/2020,2577,TN,Historical
5/10/2020,2597,TN,Historical
6/10/2020,2621,TN,Historical
7/10/2020,2642,TN,Historical
8/10/2020,2705,TN,Historical
9/10/2020,2732,TN,Historical
10/10/2020,2758,TN,Historical
11/10/2020,2767,TN,Historical
12/10/2020,2774,TN,Historical
13/10/2020,2797,TN,Historical
14/10/2020,2828,TN,Historical
15/10/2020,2864,TN,Historical
16/10/2020,2871,TN,Historical
17/10/2020,2903,TN,Historical
18/10/2020,2909,TN,Historical
19/10/2020,2922,TN,Historical
20/10/2020,2952,TN,Historical
21/10/2020,2970,TN,Historical
22/10/2020,3011,TN,Historical
23/10/2020,3076,TN,Historical
24/10/2020,3100,TN,Historical
25/10/2020,3131,TN,Historical
26/10/2020,3163,TN,Historical
27/10/2020,3207,TN,Historical
28/10/2020,3241,TN,Historical
29/10/2020,3263,TN,Historical
30/10/2020,3341,TN,Historical
31/10/2020,3353,TN,Historical
1/11/2020,3353,TN,Historical
2/11/2020,3379,TN,Historical
3/11/2020,3454,TN,Historical
4/11/2020,3478,TN,Historical
5/11/2020,3509,TN,Historical
6/11/2020,3541,TN,Historical
7/11/2020,3590,TN,Historical
8/11/2020,3595,TN,Historical
9/11/2020,3610,TN,Historical
10/11/2020,3672,TN,Historical
11/11/2020,3761,TN,Historical
12/11/2020,3788,TN,Historical
13/11/2020,3852,TN,Historical
14/11/2020,3877,TN,Historical
15/11/2020,3893,TN,Historical
16/11/2020,3923,TN,Historical
17/11/2020,3995,TN,Historical
18/11/2020,4048,TN,Historical
19/11/2020,4128,TN,Historical
20/11/2020,4202,TN,Historical
21/11/2020,4211,TN,Historical
22/11/2020,4266,TN,Historical
23/11/2020,4301,TN,Historical
24/11/2020,4374,TN,Historical
25/11/2020,4466,TN,Historical
26/11/2020,4519,TN,Historical
27/11/2020,4526,TN,Historical
28/11/2020,4541,TN,Historical
29/11/2020,4554,TN,Historical
30/11/2020,4602,TN,Historical
1/12/2020,4638,TN,Historical
2/12/2020,4688,TN,Historical
3/12/2020,4781,TN,Historical
4/12/2020,4876,TN,Historical
5/12/2020,4905,TN,Historical
6/12/2020,4943,TN,Historical
7/12/2020,5009,TN,Historical
8/12/2020,5109,TN,Historical
9/12/2020,5171,TN,Historical
10/12/2020,5240,TN,Historical
11/12/2020,5327,TN,Historical
12/12/2020,5400,TN,Historical
13/12/2020,5462,TN,Historical
14/12/2020,5541,TN,Historical
15/12/2020,5615,TN,Historical
16/12/2020,5668,TN,Historical
17/12/2020,5845,TN,Historical
18/12/2020,5960,TN,Historical
19/12/2020,5960,TN,Historical
20/12/2020,6071,TN,Historical
21/12/2020,6136,TN,Historical
22/12/2020,6269,TN,Historical
23/12/2020,6380,TN,Historical
24/12/2020,6431,TN,Historical
25/12/2020,6431,TN,Historical
26/12/2020,6443,TN,Historical
27/12/2020,6512,TN,Historical
28/12/2020,6588,TN,Historical
29/12/2020,6710,TN,Historical
30/12/2020,6810,TN,Historical
31/12/2020,6907,TN,Historical
1/1/2021,6907,TN,Historical
2/1/2021,6970,TN,Historical
3/1/2021,7025,TN,Historical
4/1/2021,7168,TN,Historical
5/1/2021,7267,TN,Historical
6/1/2021,7381,TN,Historical
7/1/2021,7492,TN,Historical
8/1/2021,7618,TN,Historical
9/1/2021,7704,TN,Historical
10/1/2021,7785,TN,Historical
11/1/2021,7865,TN,Historical
12/1/2021,8011,TN,Historical
13/1/2021,8148,TN,Historical
14/1/2021,8232,TN,Historical
15/1/2021,8311,TN,Historical
16/1/2021,8355,TN,Historical
17/1/2021,8391,TN,Historical
18/1/2021,8430,TN,Historical
19/1/2021,8470,TN,Historical
20/1/2021,8556,TN,Historical
21/1/2021,8684,TN,Historical
22/1/2021,8777,TN,Historical
23/1/2021,8819,TN,Historical
24/1/2021,8859,TN,Historical
25/1/2021,8970,TN,Historical
26/1/2021,9162,TN,Historical
27/1/2021,9316,TN,Historical
28/1/2021,9417,TN,Historical
29/1/2021,9461,TN,Historical
30/1/2021,9574,TN,Historical
31/1/2021,9650,TN,Historical
1/2/2021,9753,TN,Historical
2/2/2021,9900,TN,Historical
3/2/2021,10033,TN,Historical
4/2/2021,10202,TN,Historical
5/2/2021,10405,TN,Historical
6/2/2021,10463,TN,Historical
7/2/2021,10469,TN,Historical
8/2/2021,10566,TN,Historical
9/2/2021,10693.17309,TN,Predicted
10/2/2021,10820.53227,TN,Predicted
11/2/2021,10936.68136,TN,Predicted
12/2/2021,11043.94969,TN,Predicted
13/2/2021,11148.45727,TN,Predicted
14/2/2021,11254.13748,TN,Predicted
15/2/2021,11361.77843,TN,Predicted
16/2/2021,11470.51908,TN,Predicted
17/2/2021,11579.38609,TN,Predicted
18/2/2021,11687.93851,TN,Predicted
19/2/2021,11796.19612,TN,Predicted
20/2/2021,11904.34043,TN,Predicted
21/2/2021,12012.50663,TN,Predicted
22/2/2021,12120.7327,TN,Predicted
23/2/2021,12228.99757,TN,Predicted
24/2/2021,12337.27042,TN,Predicted
25/2/2021,12445.53492,TN,Predicted
26/2/2021,12553.78986,TN,Predicted
27/2/2021,12662.04044,TN,Predicted
28/2/2021,12770.29117,TN,Predicted
1/3/2021,12878.54368,TN,Predicted
2/3/2021,12986.79752,TN,Predicted
3/3/2021,13095.05174,TN,Predicted
4/3/2021,13203.30575,TN,Predicted
5/3/2021,13311.55947,TN,Predicted
6/3/2021,13419.81302,TN,Predicted
7/3/2021,13528.06656,TN,Predicted
8/3/2021,13636.32015,TN,Predicted
9/3/2021,13744.57378,TN,Predicted
10/3/2021,13852.82743,TN,Predicted
11/3/2021,13961.08108,TN,Predicted
12/3/2021,14069.33472,TN,Predicted
13/3/2021,14177.58835,TN,Predicted
14/3/2021,14285.84198,TN,Predicted
15/3/2021,14394.09561,TN,Predicted
16/3/2021,14502.34924,TN,Predicted
17/3/2021,14610.60288,TN,Predicted
18/3/2021,14718.85651,TN,Predicted
19/3/2021,14827.11014,TN,Predicted
20/3/2021,14935.36378,TN,Predicted
21/3/2021,15043.61741,TN,Predicted
22/3/2021,15151.87104,TN,Predicted
23/3/2021,15260.12468,TN,Predicted
24/3/2021,15368.37831,TN,Predicted
25/3/2021,15476.63195,TN,Predicted
26/3/2021,15584.88558,TN,Predicted
27/3/2021,15693.13921,TN,Predicted
28/3/2021,15801.39285,TN,Predicted
29/3/2021,15909.64648,TN,Predicted
30/3/2021,16017.90011,TN,Predicted
31/3/2021,16126.15375,TN,Predicted
1/4/2021,16234.40738,TN,Predicted
2/4/2021,16342.66101,TN,Predicted
3/4/2021,16450.91465,TN,Predicted
4/4/2021,16559.16828,TN,Predicted
5/4/2021,16667.42191,TN,Predicted
6/4/2021,16775.67555,TN,Predicted
7/4/2021,16883.92918,TN,Predicted
8/4/2021,16992.18281,TN,Predicted
9/4/2021,17100.43645,TN,Predicted
10/4/2021,17208.69008,TN,Predicted
11/4/2021,17316.94371,TN,Predicted
12/4/2021,17425.19735,TN,Predicted
13/4/2021,17533.45098,TN,Predicted
14/4/2021,17641.70461,TN,Predicted
15/4/2021,17749.95825,TN,Predicted
16/4/2021,17858.21188,TN,Predicted
17/4/2021,17966.46551,TN,Predicted
18/4/2021,18074.71915,TN,Predicted
19/4/2021,18182.97278,TN,Predicted
20/4/2021,18291.22641,TN,Predicted
21/4/2021,18399.48005,TN,Predicted
22/4/2021,18507.73368,TN,Predicted
23/4/2021,18615.98731,TN,Predicted
24/4/2021,18724.24095,TN,Predicted
25/4/2021,18832.49458,TN,Predicted
26/4/2021,18940.74821,TN,Predicted
27/4/2021,19049.00185,TN,Predicted
28/4/2021,19157.25548,TN,Predicted
29/4/2021,19265.50911,TN,Predicted
30/4/2021,19373.76275,TN,Predicted
1/5/2021,19482.01638,TN,Predicted
2/5/2021,19590.27001,TN,Predicted
3/5/2021,19698.52365,TN,Predicted
4/5/2021,19806.77728,TN,Predicted
5/5/2021,19915.03091,TN,Predicted
6/5/2021,20023.28455,TN,Predicted
7/5/2021,20131.53818,TN,Predicted
8/5/2021,20239.79181,TN,Predicted
9/5/2021,20348.04545,TN,Predicted
10/5/2021,20456.29908,TN,Predicted
11/5/2021,20564.55271,TN,Predicted
12/5/2021,20672.80635,TN,Predicted
13/5/2021,20781.05998,TN,Predicted
14/5/2021,20889.31361,TN,Predicted
15/5/2021,20997.56725,TN,Predicted
16/5/2021,21105.82088,TN,Predicted
17/5/2021,21214.07451,TN,Predicted
18/5/2021,21322.32815,TN,Predicted
19/5/2021,21430.58178,TN,Predicted
20/5/2021,21538.83541,TN,Predicted
21/5/2021,21647.08905,TN,Predicted
22/5/2021,21755.34268,TN,Predicted
23/5/2021,21863.59631,TN,Predicted
24/5/2021,21971.84995,TN,Predicted
25/5/2021,22080.10358,TN,Predicted
26/5/2021,22188.35721,TN,Predicted
27/5/2021,22296.61085,TN,Predicted
28/5/2021,22404.86448,TN,Predicted
29/5/2021,22513.11811,TN,Predicted
30/5/2021,22621.37175,TN,Predicted
31/5/2021,22729.62538,TN,Predicted
1/6/2021,22837.87901,TN,Predicted
2/6/2021,22946.13265,TN,Predicted
3/6/2021,23054.38628,TN,Predicted
4/6/2021,23162.63991,TN,Predicted
5/6/2021,23270.89355,TN,Predicted
6/6/2021,23379.14718,TN,Predicted
7/6/2021,23487.40081,TN,Predicted
8/6/2021,23595.65445,TN,Predicted
9/6/2021,23703.90808,TN,Predicted
10/6/2021,23812.16171,TN,Predicted
11/6/2021,23920.41535,TN,Predicted
12/6/2021,24028.66898,TN,Predicted
13/6/2021,24136.92261,TN,Predicted
14/6/2021,24245.17625,TN,Predicted
15/6/2021,24353.42988,TN,Predicted
16/6/2021,24461.68351,TN,Predicted
17/6/2021,24569.93715,TN,Predicted
18/6/2021,24678.19078,TN,Predicted
19/6/2021,24786.44442,TN,Predicted
20/6/2021,24894.69805,TN,Predicted
21/6/2021,25002.95168,TN,Predicted
22/6/2021,25111.20532,TN,Predicted
23/6/2021,25219.45895,TN,Predicted
24/6/2021,25327.71258,TN,Predicted
25/6/2021,25435.96622,TN,Predicted
26/6/2021,25544.21985,TN,Predicted
27/6/2021,25652.47348,TN,Predicted
28/6/2021,25760.72712,TN,Predicted
29/6/2021,25868.98075,TN,Predicted
30/6/2021,25977.23438,TN,Predicted
1/7/2021,26085.48802,TN,Predicted
2/7/2021,26193.74165,TN,Predicted
3/7/2021,26301.99528,TN,Predicted
4/7/2021,26410.24892,TN,Predicted
5/7/2021,26518.50255,TN,Predicted
6/7/2021,26626.75618,TN,Predicted
7/7/2021,26735.00982,TN,Predicted
8/7/2021,26843.26345,TN,Predicted
9/7/2021,26951.51708,TN,Predicted
10/7/2021,27059.77072,TN,Predicted
11/7/2021,27168.02435,TN,Predicted
12/7/2021,27276.27798,TN,Predicted
13/7/2021,27384.53162,TN,Predicted
14/7/2021,27492.78525,TN,Predicted
15/7/2021,27601.03888,TN,Predicted
16/7/2021,27709.29252,TN,Predicted
17/7/2021,27817.54615,TN,Predicted
18/7/2021,27925.79978,TN,Predicted
19/7/2021,28034.05342,TN,Predicted
20/7/2021,28142.30705,TN,Predicted
21/7/2021,28250.56068,TN,Predicted
22/7/2021,28358.81432,TN,Predicted
23/7/2021,28467.06795,TN,Predicted
24/7/2021,28575.32158,TN,Predicted
25/7/2021,28683.57522,TN,Predicted
26/7/2021,28791.82885,TN,Predicted
27/7/2021,28900.08248,TN,Predicted
28/7/2021,29008.33612,TN,Predicted
29/7/2021,29116.58975,TN,Predicted
30/7/2021,29224.84338,TN,Predicted
31/7/2021,29333.09702,TN,Predicted
1/8/2021,29441.35065,TN,Predicted
2/8/2021,29549.60428,TN,Predicted
3/8/2021,29657.85792,TN,Predicted
4/8/2021,29766.11155,TN,Predicted
5/8/2021,29874.36518,TN,Predicted
6/8/2021,29982.61882,TN,Predicted
7/8/2021,30090.87245,TN,Predicted
8/8/2021,30199.12608,TN,Predicted
9/8/2021,30307.37972,TN,Predicted
10/8/2021,30415.63335,TN,Predicted
11/8/2021,30523.88698,TN,Predicted
12/8/2021,30632.14062,TN,Predicted
13/8/2021,30740.39425,TN,Predicted
14/8/2021,30848.64788,TN,Predicted
15/8/2021,30956.90152,TN,Predicted
16/8/2021,31065.15515,TN,Predicted
17/8/2021,31173.40878,TN,Predicted
18/8/2021,31281.66242,TN,Predicted
19/8/2021,31389.91605,TN,Predicted
20/8/2021,31498.16968,TN,Predicted
21/8/2021,31606.42332,TN,Predicted
22/8/2021,31714.67695,TN,Predicted
23/8/2021,31822.93058,TN,Predicted
24/8/2021,31931.18422,TN,Predicted
25/8/2021,32039.43785,TN,Predicted
26/8/2021,32147.69148,TN,Predicted
27/8/2021,32255.94512,TN,Predicted
28/8/2021,32364.19875,TN,Predicted
29/8/2021,32472.45238,TN,Predicted
30/8/2021,32580.70602,TN,Predicted
31/8/2021,32688.95965,TN,Predicted
1/9/2021,32797.21328,TN,Predicted
2/9/2021,32905.46692,TN,Predicted
3/9/2021,33013.72055,TN,Predicted
4/9/2021,33121.97418,TN,Predicted
5/9/2021,33230.22782,TN,Predicted
6/9/2021,33338.48145,TN,Predicted
7/9/2021,33446.73508,TN,Predicted
8/9/2021,33554.98872,TN,Predicted
9/9/2021,33663.24235,TN,Predicted
10/9/2021,33771.49599,TN,Predicted
11/9/2021,33879.74962,TN,Predicted
12/9/2021,33988.00325,TN,Predicted
13/9/2021,34096.25689,TN,Predicted
14/9/2021,34204.51052,TN,Predicted
15/9/2021,34312.76415,TN,Predicted
16/9/2021,34421.01779,TN,Predicted
17/9/2021,34529.27142,TN,Predicted
18/9/2021,34637.52505,TN,Predicted
19/9/2021,34745.77869,TN,Predicted
20/9/2021,34854.03232,TN,Predicted
21/9/2021,34962.28595,TN,Predicted
22/9/2021,35070.53959,TN,Predicted
23/9/2021,35178.79322,TN,Predicted
24/9/2021,35287.04685,TN,Predicted
25/9/2021,35395.30049,TN,Predicted
26/9/2021,35503.55412,TN,Predicted
27/9/2021,35611.80775,TN,Predicted
28/9/2021,35720.06139,TN,Predicted
29/9/2021,35828.31502,TN,Predicted
30/9/2021,35936.56865,TN,Predicted
1/10/2021,36044.82229,TN,Predicted
2/10/2021,36153.07592,TN,Predicted
3/10/2021,36261.32955,TN,Predicted
4/10/2021,36369.58319,TN,Predicted
5/10/2021,36477.83682,TN,Predicted
6/10/2021,36586.09045,TN,Predicted
7/10/2021,36694.34409,TN,Predicted
8/10/2021,36802.59772,TN,Predicted
9/10/2021,36910.85135,TN,Predicted
10/10/2021,37019.10499,TN,Predicted
11/10/2021,37127.35862,TN,Predicted
12/10/2021,37235.61225,TN,Predicted
13/10/2021,37343.86589,TN,Predicted
14/10/2021,37452.11952,TN,Predicted
15/10/2021,37560.37315,TN,Predicted
16/10/2021,37668.62679,TN,Predicted
17/10/2021,37776.88042,TN,Predicted
18/10/2021,37885.13405,TN,Predicted
19/10/2021,37993.38769,TN,Predicted
20/10/2021,38101.64132,TN,Predicted
21/10/2021,38209.89495,TN,Predicted
22/10/2021,38318.14859,TN,Predicted
23/10/2021,38426.40222,TN,Predicted
24/10/2021,38534.65585,TN,Predicted
25/10/2021,38642.90949,TN,Predicted
26/10/2021,38751.16312,TN,Predicted
27/10/2021,38859.41675,TN,Predicted
28/10/2021,38967.67039,TN,Predicted
29/10/2021,39075.92402,TN,Predicted
30/10/2021,39184.17765,TN,Predicted
31/10/2021,39292.43129,TN,Predicted
1/11/2021,39400.68492,TN,Predicted
2/11/2021,39508.93855,TN,Predicted
3/11/2021,39617.19219,TN,Predicted
4/11/2021,39725.44582,TN,Predicted
5/11/2021,39833.69945,TN,Predicted
6/11/2021,39941.95309,TN,Predicted
7/11/2021,40050.20672,TN,Predicted
8/11/2021,40158.46035,TN,Predicted
9/11/2021,40266.71399,TN,Predicted
10/11/2021,40374.96762,TN,Predicted
11/11/2021,40483.22125,TN,Predicted
12/11/2021,40591.47489,TN,Predicted
13/11/2021,40699.72852,TN,Predicted
14/11/2021,40807.98215,TN,Predicted
15/11/2021,40916.23579,TN,Predicted
16/11/2021,41024.48942,TN,Predicted
17/11/2021,41132.74305,TN,Predicted
18/11/2021,41240.99669,TN,Predicted
19/11/2021,41349.25032,TN,Predicted
20/11/2021,41457.50395,TN,Predicted
21/11/2021,41565.75759,TN,Predicted
22/11/2021,41674.01122,TN,Predicted
23/11/2021,41782.26485,TN,Predicted
24/11/2021,41890.51849,TN,Predicted
25/11/2021,41998.77212,TN,Predicted
26/11/2021,42107.02575,TN,Predicted
27/11/2021,42215.27939,TN,Predicted
28/11/2021,42323.53302,TN,Predicted
29/11/2021,42431.78665,TN,Predicted
30/11/2021,42540.04029,TN,Predicted
1/12/2021,42648.29392,TN,Predicted
2/12/2021,42756.54756,TN,Predicted
3/12/2021,42864.80119,TN,Predicted
4/12/2021,42973.05482,TN,Predicted
5/12/2021,43081.30846,TN,Predicted
6/12/2021,43189.56209,TN,Predicted
7/12/2021,43297.81572,TN,Predicted
8/12/2021,43406.06936,TN,Predicted
9/12/2021,43514.32299,TN,Predicted
10/12/2021,43622.57662,TN,Predicted
11/12/2021,43730.83026,TN,Predicted
12/12/2021,43839.08389,TN,Predicted
13/12/2021,43947.33752,TN,Predicted
14/12/2021,44055.59116,TN,Predicted
15/12/2021,44163.84479,TN,Predicted
16/12/2021,44272.09842,TN,Predicted
17/12/2021,44380.35206,TN,Predicted
18/12/2021,44488.60569,TN,Predicted
19/12/2021,44596.85932,TN,Predicted
20/12/2021,44705.11296,TN,Predicted
21/12/2021,44813.36659,TN,Predicted
22/12/2021,44921.62022,TN,Predicted
23/12/2021,45029.87386,TN,Predicted
24/12/2021,45138.12749,TN,Predicted
25/12/2021,45246.38112,TN,Predicted
26/12/2021,45354.63476,TN,Predicted
27/12/2021,45462.88839,TN,Predicted
28/12/2021,45571.14202,TN,Predicted
29/12/2021,45679.39566,TN,Predicted
30/12/2021,45787.64929,TN,Predicted
31/12/2021,45895.90292,TN,Predicted
3/3/2020,0,TX,Historical
4/3/2020,0,TX,Historical
5/3/2020,0,TX,Historical
6/3/2020,0,TX,Historical
7/3/2020,0,TX,Historical
8/3/2020,0,TX,Historical
9/3/2020,0,TX,Historical
10/3/2020,0,TX,Historical
11/3/2020,0,TX,Historical
12/3/2020,0,TX,Historical
13/3/2020,0,TX,Historical
14/3/2020,0,TX,Historical
15/3/2020,0,TX,Historical
16/3/2020,0,TX,Historical
17/3/2020,1,TX,Historical
18/3/2020,2,TX,Historical
19/3/2020,3,TX,Historical
20/3/2020,5,TX,Historical
21/3/2020,5,TX,Historical
22/3/2020,5,TX,Historical
23/3/2020,8,TX,Historical
24/3/2020,9,TX,Historical
25/3/2020,12,TX,Historical
26/3/2020,18,TX,Historical
27/3/2020,23,TX,Historical
28/3/2020,27,TX,Historical
29/3/2020,34,TX,Historical
30/3/2020,34,TX,Historical
31/3/2020,41,TX,Historical
1/4/2020,58,TX,Historical
2/4/2020,70,TX,Historical
3/4/2020,90,TX,Historical
4/4/2020,105,TX,Historical
5/4/2020,127,TX,Historical
6/4/2020,140,TX,Historical
7/4/2020,154,TX,Historical
8/4/2020,177,TX,Historical
9/4/2020,199,TX,Historical
10/4/2020,226,TX,Historical
11/4/2020,254,TX,Historical
12/4/2020,271,TX,Historical
13/4/2020,287,TX,Historical
14/4/2020,318,TX,Historical
15/4/2020,364,TX,Historical
16/4/2020,393,TX,Historical
17/4/2020,428,TX,Historical
18/4/2020,453,TX,Historical
19/4/2020,477,TX,Historical
20/4/2020,495,TX,Historical
21/4/2020,517,TX,Historical
22/4/2020,543,TX,Historical
23/4/2020,561,TX,Historical
24/4/2020,593,TX,Historical
25/4/2020,623,TX,Historical
26/4/2020,648,TX,Historical
27/4/2020,663,TX,Historical
28/4/2020,690,TX,Historical
29/4/2020,732,TX,Historical
30/4/2020,782,TX,Historical
1/5/2020,816,TX,Historical
2/5/2020,847,TX,Historical
3/5/2020,867,TX,Historical
4/5/2020,884,TX,Historical
5/5/2020,906,TX,Historical
6/5/2020,948,TX,Historical
7/5/2020,973,TX,Historical
8/5/2020,1004,TX,Historical
9/5/2020,1049,TX,Historical
10/5/2020,1088,TX,Historical
11/5/2020,1100,TX,Historical
12/5/2020,1133,TX,Historical
13/5/2020,1158,TX,Historical
14/5/2020,1216,TX,Historical
15/5/2020,1272,TX,Historical
16/5/2020,1305,TX,Historical
17/5/2020,1336,TX,Historical
18/5/2020,1347,TX,Historical
19/5/2020,1369,TX,Historical
20/5/2020,1419,TX,Historical
21/5/2020,1440,TX,Historical
22/5/2020,1480,TX,Historical
23/5/2020,1506,TX,Historical
24/5/2020,1506,TX,Historical
25/5/2020,1527,TX,Historical
26/5/2020,1536,TX,Historical
27/5/2020,1562,TX,Historical
28/5/2020,1601,TX,Historical
29/5/2020,1626,TX,Historical
30/5/2020,1626,TX,Historical
31/5/2020,1672,TX,Historical
1/6/2020,1678,TX,Historical
2/6/2020,1698,TX,Historical
3/6/2020,1734,TX,Historical
4/6/2020,1767,TX,Historical
5/6/2020,1788,TX,Historical
6/6/2020,1819,TX,Historical
7/6/2020,1830,TX,Historical
8/6/2020,1830,TX,Historical
9/6/2020,1853,TX,Historical
