"date","state","death","deathIncrease","hospitalizedIncrease","inIcuCurrently","positive","positiveIncrease","totalTestResults","totalTestResultsIncrease","totalTestsViral","totalTestsViralIncrease","recovered","State","Income per capital","Democratic advantage","POP_DENS","POP","Year","Month","Temp","Stay at Home Order","Mandatory Quarantine for Travelers","Face Covering Requirement"
2020-03-15,"IA",NA,0,0,NA,18,1,101,1,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-16,"IA",NA,0,0,NA,22,4,105,4,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-17,"IA",NA,0,0,NA,23,1,106,1,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-18,"IA",NA,0,0,NA,29,6,112,6,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-19,"IA",NA,0,0,NA,38,9,121,9,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-20,"IA",NA,0,0,NA,45,7,687,566,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-21,"IA",NA,0,0,NA,68,23,1117,430,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-22,"IA",NA,0,0,NA,90,22,1305,188,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-23,"IA",NA,0,0,NA,105,15,2148,843,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-24,"IA",NA,0,27,NA,124,19,2439,291,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-25,"IA",1,1,9,NA,145,21,2723,284,NA,0,NA,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-26,"IA",1,0,10,NA,179,34,2757,34,NA,0,15,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-27,"IA",3,2,4,NA,235,56,3975,1218,NA,0,18,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-28,"IA",3,0,11,NA,298,63,4673,698,NA,0,15,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-29,"IA",4,1,7,NA,336,38,5349,676,NA,0,17,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-30,"IA",6,2,6,NA,424,88,6586,1237,NA,0,23,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-03-31,"IA",7,1,20,NA,497,73,7385,799,NA,0,33,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,3,40.5111111111111,NA,NA,NA
2020-04-01,"IA",9,2,5,NA,549,52,7853,468,NA,0,118,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,4,46.8666666666667,NA,NA,NA
2020-04-02,"IA",11,2,21,NA,614,65,8668,815,NA,0,46,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,4,46.8666666666667,NA,NA,NA
2020-04-03,"IA",11,0,18,NA,699,85,9453,785,NA,0,188,"Iowa",52841.4024575471,0,2192.09994237099,2244250,2020,4,46.8666666666667,NA,NA,NA
