date,positive,state,is_predict
4/6/2020,19072,AL,Historical
5/6/2020,19387,AL,Historical
6/6/2020,20043,AL,Historical
7/6/2020,20500,AL,Historical
8/6/2020,20925,AL,Historical
9/6/2020,21422,AL,Historical
10/6/2020,21989,AL,Historical
11/6/2020,22845,AL,Historical
12/6/2020,23710,AL,Historical
13/6/2020,24601,AL,Historical
14/6/2020,25615,AL,Historical
15/6/2020,26272,AL,Historical
16/6/2020,26912,AL,Historical
17/6/2020,27312,AL,Historical
18/6/2020,28206,AL,Historical
19/6/2020,29002,AL,Historical
20/6/2020,29549,AL,Historical
21/6/2020,30021,AL,Historical
22/6/2020,30454,AL,Historical
23/6/2020,31097,AL,Historical
24/6/2020,32064,AL,Historical
25/6/2020,33206,AL,Historical
26/6/2020,34183,AL,Historical
27/6/2020,35083,AL,Historical
28/6/2020,35441,AL,Historical
29/6/2020,37175,AL,Historical
30/6/2020,38045,AL,Historical
1/7/2020,38962,AL,Historical
2/7/2020,40111,AL,Historical
3/7/2020,41865,AL,Historical
4/7/2020,42862,AL,Historical
5/7/2020,43953,AL,Historical
6/7/2020,44878,AL,Historical
7/7/2020,45785,AL,Historical
8/7/2020,46962,AL,Historical
9/7/2020,49174,AL,Historical
10/7/2020,50508,AL,Historical
11/7/2020,51947,AL,Historical
12/7/2020,53587,AL,Historical
13/7/2020,55545,AL,Historical
14/7/2020,57255,AL,Historical
15/7/2020,59067,AL,Historical
16/7/2020,61088,AL,Historical
17/7/2020,63091,AL,Historical
18/7/2020,65234,AL,Historical
19/7/2020,67011,AL,Historical
20/7/2020,68891,AL,Historical
21/7/2020,70358,AL,Historical
22/7/2020,71813,AL,Historical
23/7/2020,74212,AL,Historical
24/7/2020,76005,AL,Historical
25/7/2020,78130,AL,Historical
26/7/2020,79294,AL,Historical
27/7/2020,81115,AL,Historical
28/7/2020,82366,AL,Historical
29/7/2020,83782,AL,Historical
30/7/2020,85762,AL,Historical
31/7/2020,87723,AL,Historical
1/8/2020,89349,AL,Historical
2/8/2020,91444,AL,Historical
3/8/2020,92661,AL,Historical
4/8/2020,93702,AL,Historical
5/8/2020,94654,AL,Historical
6/8/2020,96592,AL,Historical
7/8/2020,98301,AL,Historical
8/8/2020,98387,AL,Historical
9/8/2020,101334,AL,Historical
10/8/2020,103020,AL,Historical
11/8/2020,103851,AL,Historical
12/8/2020,104786,AL,Historical
13/8/2020,105557,AL,Historical
14/8/2020,106309,AL,Historical
15/8/2020,107580,AL,Historical
16/8/2020,108433,AL,Historical
17/8/2020,109004,AL,Historical
18/8/2020,110361,AL,Historical
19/8/2020,111478,AL,Historical
20/8/2020,112449,AL,Historical
21/8/2020,112770,AL,Historical
22/8/2020,114532,AL,Historical
23/8/2020,115060,AL,Historical
24/8/2020,116710,AL,Historical
25/8/2020,117242,AL,Historical
26/8/2020,119254,AL,Historical
27/8/2020,121023,AL,Historical
28/8/2020,122185,AL,Historical
29/8/2020,123889,AL,Historical
30/8/2020,125235,AL,Historical
31/8/2020,126058,AL,Historical
1/9/2020,127616,AL,Historical
2/9/2020,128239,AL,Historical
3/9/2020,129285,AL,Historical
4/9/2020,130393,AL,Historical
5/9/2020,131803,AL,Historical
6/9/2020,132314,AL,Historical
7/9/2020,132973,AL,Historical
8/9/2020,133606,AL,Historical
9/9/2020,134417,AL,Historical
10/9/2020,135565,AL,Historical
11/9/2020,136703,AL,Historical
12/9/2020,137646,AL,Historical
13/9/2020,138755,AL,Historical
14/9/2020,139459,AL,Historical
15/9/2020,140160,AL,Historical
16/9/2020,141087,AL,Historical
17/9/2020,141757,AL,Historical
18/9/2020,142863,AL,Historical
19/9/2020,144164,AL,Historical
20/9/2020,144962,AL,Historical
21/9/2020,145780,AL,Historical
22/9/2020,146584,AL,Historical
23/9/2020,147153,AL,Historical
24/9/2020,148206,AL,Historical
25/9/2020,150658,AL,Historical
26/9/2020,151591,AL,Historical
27/9/2020,152321,AL,Historical
28/9/2020,152983,AL,Historical
29/9/2020,153554,AL,Historical
30/9/2020,154701,AL,Historical
1/10/2020,155744,AL,Historical
2/10/2020,156698,AL,Historical
3/10/2020,158380,AL,Historical
4/10/2020,159169,AL,Historical
5/10/2020,159713,AL,Historical
6/10/2020,160477,AL,Historical
7/10/2020,161418,AL,Historical
8/10/2020,161975,AL,Historical
9/10/2020,163465,AL,Historical
10/10/2020,164526,AL,Historical
11/10/2020,165342,AL,Historical
12/10/2020,166076,AL,Historical
13/10/2020,167193,AL,Historical
14/10/2020,167977,AL,Historical
15/10/2020,169162,AL,Historical
16/10/2020,170374,AL,Historical
17/10/2020,171662,AL,Historical
18/10/2020,172626,AL,Historical
19/10/2020,173485,AL,Historical
20/10/2020,174528,AL,Historical
21/10/2020,174528,AL,Historical
22/10/2020,177064,AL,Historical
23/10/2020,180916,AL,Historical
24/10/2020,183276,AL,Historical
25/10/2020,184355,AL,Historical
26/10/2020,185322,AL,Historical
27/10/2020,186437,AL,Historical
28/10/2020,187706,AL,Historical
29/10/2020,189149,AL,Historical
30/10/2020,190496,AL,Historical
31/10/2020,192285,AL,Historical
1/11/2020,193985,AL,Historical
2/11/2020,194892,AL,Historical
3/11/2020,195929,AL,Historical
4/11/2020,197777,AL,Historical
5/11/2020,199158,AL,Historical
6/11/2020,200714,AL,Historical
7/11/2020,202482,AL,Historical
8/11/2020,203687,AL,Historical
9/11/2020,204857,AL,Historical
10/11/2020,206567,AL,Historical
11/11/2020,208637,AL,Historical
12/11/2020,210637,AL,Historical
13/11/2020,213617,AL,Historical
14/11/2020,215843,AL,Historical
15/11/2020,217822,AL,Historical
16/11/2020,219232,AL,Historical
17/11/2020,220848,AL,Historical
18/11/2020,223486,AL,Historical
19/11/2020,225910,AL,Historical
20/11/2020,228373,AL,Historical
21/11/2020,230708,AL,Historical
22/11/2020,232506,AL,Historical
23/11/2020,234080,AL,Historical
24/11/2020,236865,AL,Historical
25/11/2020,239318,AL,Historical
26/11/2020,241957,AL,Historical
27/11/2020,242874,AL,Historical
28/11/2020,244993,AL,Historical
29/11/2020,247229,AL,Historical
30/11/2020,249524,AL,Historical
1/12/2020,252900,AL,Historical
2/12/2020,256828,AL,Historical
3/12/2020,260359,AL,Historical
4/12/2020,264199,AL,Historical
5/12/2020,267589,AL,Historical
6/12/2020,269877,AL,Historical
7/12/2020,272229,AL,Historical
8/12/2020,276665,AL,Historical
9/12/2020,280187,AL,Historical
10/12/2020,284922,AL,Historical
11/12/2020,288775,AL,Historical
12/12/2020,292841,AL,Historical
13/12/2020,295631,AL,Historical
14/12/2020,297895,AL,Historical
15/12/2020,301533,AL,Historical
16/12/2020,305640,AL,Historical
17/12/2020,310335,AL,Historical
18/12/2020,315683,AL,Historical
19/12/2020,319904,AL,Historical
20/12/2020,322452,AL,Historical
21/12/2020,324832,AL,Historical
22/12/2020,329811,AL,Historical
23/12/2020,334569,AL,Historical
24/12/2020,338801,AL,Historical
25/12/2020,342426,AL,Historical
26/12/2020,343458,AL,Historical
27/12/2020,345628,AL,Historical
28/12/2020,347897,AL,Historical
29/12/2020,351804,AL,Historical
30/12/2020,356820,AL,Historical
31/12/2020,361226,AL,Historical
1/1/2021,365747,AL,Historical
2/1/2021,369458,AL,Historical
3/1/2021,371934,AL,Historical
4/1/2021,374095,AL,Historical
5/1/2021,379593,AL,Historical
6/1/2021,384184,AL,Historical
7/1/2021,389230,AL,Historical
8/1/2021,394287,AL,Historical
9/1/2021,399150,AL,Historical
10/1/2021,401900,AL,Historical
11/1/2021,404000,AL,Historical
12/1/2021,407848,AL,Historical
13/1/2021,410995,AL,Historical
14/1/2021,414583,AL,Historical
15/1/2021,417528,AL,Historical
16/1/2021,420681,AL,Historical
17/1/2021,422598,AL,Historical
18/1/2021,424028,AL,Historical
19/1/2021,426543,AL,Historical
20/1/2021,429655,AL,Historical
21/1/2021,432536,AL,Historical
22/1/2021,436087,AL,Historical
23/1/2021,439442,AL,Historical
24/1/2021,441170,AL,Historical
25/1/2021,443009,AL,Historical
26/1/2021,445909,AL,Historical
27/1/2021,449086,AL,Historical
28/1/2021,452734,AL,Historical
29/1/2021,455582,AL,Historical
30/1/2021,455582,AL,Historical
31/1/2021,459639,AL,Historical
1/2/2021,460860,AL,Historical
2/2/2021,462938,AL,Historical
3/2/2021,465056,AL,Historical
4/2/2021,467823,AL,Historical
5/2/2021,469319,AL,Historical
6/2/2021,471311,AL,Historical
7/2/2021,472423,AL,Historical
8/2/2021,473348,AL,Historical
9/2/2021,475009.2887,AL,Predicted
10/2/2021,476839.8357,AL,Predicted
11/2/2021,478670.3828,AL,Predicted
12/2/2021,480500.9298,AL,Predicted
13/2/2021,482331.4768,AL,Predicted
14/2/2021,484162.0239,AL,Predicted
15/2/2021,485992.5709,AL,Predicted
16/2/2021,487823.1179,AL,Predicted
17/2/2021,489653.665,AL,Predicted
18/2/2021,491484.212,AL,Predicted
19/2/2021,493314.7591,AL,Predicted
20/2/2021,495145.3061,AL,Predicted
21/2/2021,496975.8531,AL,Predicted
22/2/2021,498806.4002,AL,Predicted
23/2/2021,500636.9472,AL,Predicted
24/2/2021,502467.4942,AL,Predicted
25/2/2021,504298.0413,AL,Predicted
26/2/2021,506128.5883,AL,Predicted
27/2/2021,507959.1353,AL,Predicted
28/2/2021,509789.6824,AL,Predicted
1/3/2021,511620.2294,AL,Predicted
2/3/2021,513450.7764,AL,Predicted
3/3/2021,515281.3235,AL,Predicted
4/3/2021,517111.8705,AL,Predicted
5/3/2021,518942.4175,AL,Predicted
6/3/2021,520772.9646,AL,Predicted
7/3/2021,522603.5116,AL,Predicted
8/3/2021,524434.0587,AL,Predicted
9/3/2021,526264.6057,AL,Predicted
10/3/2021,528095.1527,AL,Predicted
11/3/2021,529925.6998,AL,Predicted
12/3/2021,531756.2468,AL,Predicted
13/3/2021,533586.7938,AL,Predicted
14/3/2021,535417.3409,AL,Predicted
15/3/2021,537247.8879,AL,Predicted
16/3/2021,539078.4349,AL,Predicted
17/3/2021,540908.982,AL,Predicted
18/3/2021,542739.529,AL,Predicted
19/3/2021,544570.076,AL,Predicted
20/3/2021,546400.6231,AL,Predicted
21/3/2021,548231.1701,AL,Predicted
22/3/2021,550061.7171,AL,Predicted
23/3/2021,551892.2642,AL,Predicted
24/3/2021,553722.8112,AL,Predicted
25/3/2021,555553.3582,AL,Predicted
26/3/2021,557383.9053,AL,Predicted
27/3/2021,559214.4523,AL,Predicted
28/3/2021,561044.9994,AL,Predicted
29/3/2021,562875.5464,AL,Predicted
30/3/2021,564706.0934,AL,Predicted
31/3/2021,566536.6405,AL,Predicted
1/4/2021,568367.1875,AL,Predicted
2/4/2021,570197.7345,AL,Predicted
3/4/2021,572028.2816,AL,Predicted
4/4/2021,573858.8286,AL,Predicted
5/4/2021,575689.3756,AL,Predicted
6/4/2021,577519.9227,AL,Predicted
7/4/2021,579350.4697,AL,Predicted
8/4/2021,581181.0167,AL,Predicted
9/4/2021,583011.5638,AL,Predicted
10/4/2021,584842.1108,AL,Predicted
11/4/2021,586672.6578,AL,Predicted
12/4/2021,588503.2049,AL,Predicted
13/4/2021,590333.7519,AL,Predicted
14/4/2021,592164.299,AL,Predicted
15/4/2021,593994.846,AL,Predicted
16/4/2021,595825.393,AL,Predicted
17/4/2021,597655.9401,AL,Predicted
18/4/2021,599486.4871,AL,Predicted
19/4/2021,601317.0341,AL,Predicted
20/4/2021,603147.5812,AL,Predicted
21/4/2021,604978.1282,AL,Predicted
22/4/2021,606808.6752,AL,Predicted
23/4/2021,608639.2223,AL,Predicted
24/4/2021,610469.7693,AL,Predicted
25/4/2021,612300.3163,AL,Predicted
26/4/2021,614130.8634,AL,Predicted
27/4/2021,615961.4104,AL,Predicted
28/4/2021,617791.9574,AL,Predicted
29/4/2021,619622.5045,AL,Predicted
30/4/2021,621453.0515,AL,Predicted
1/5/2021,623283.5986,AL,Predicted
2/5/2021,625114.1456,AL,Predicted
3/5/2021,626944.6926,AL,Predicted
4/5/2021,628775.2397,AL,Predicted
5/5/2021,630605.7867,AL,Predicted
6/5/2021,632436.3337,AL,Predicted
7/5/2021,634266.8808,AL,Predicted
8/5/2021,636097.4278,AL,Predicted
9/5/2021,637927.9748,AL,Predicted
10/5/2021,639758.5219,AL,Predicted
11/5/2021,641589.0689,AL,Predicted
12/5/2021,643419.6159,AL,Predicted
13/5/2021,645250.163,AL,Predicted
14/5/2021,647080.71,AL,Predicted
15/5/2021,648911.257,AL,Predicted
16/5/2021,650741.8041,AL,Predicted
17/5/2021,652572.3511,AL,Predicted
18/5/2021,654402.8982,AL,Predicted
19/5/2021,656233.4452,AL,Predicted
20/5/2021,658063.9922,AL,Predicted
21/5/2021,659894.5393,AL,Predicted
22/5/2021,661725.0863,AL,Predicted
23/5/2021,663555.6333,AL,Predicted
24/5/2021,665386.1804,AL,Predicted
25/5/2021,667216.7274,AL,Predicted
26/5/2021,669047.2744,AL,Predicted
27/5/2021,670877.8215,AL,Predicted
28/5/2021,672708.3685,AL,Predicted
29/5/2021,674538.9155,AL,Predicted
30/5/2021,676369.4626,AL,Predicted
31/5/2021,678200.0096,AL,Predicted
1/6/2021,680030.5566,AL,Predicted
2/6/2021,681861.1037,AL,Predicted
3/6/2021,683691.6507,AL,Predicted
4/6/2021,685522.1977,AL,Predicted
5/6/2021,687352.7448,AL,Predicted
6/6/2021,689183.2918,AL,Predicted
7/6/2021,691013.8389,AL,Predicted
8/6/2021,692844.3859,AL,Predicted
9/6/2021,694674.9329,AL,Predicted
10/6/2021,696505.48,AL,Predicted
11/6/2021,698336.027,AL,Predicted
12/6/2021,700166.574,AL,Predicted
13/6/2021,701997.1211,AL,Predicted
14/6/2021,703827.6681,AL,Predicted
15/6/2021,705658.2151,AL,Predicted
16/6/2021,707488.7622,AL,Predicted
17/6/2021,709319.3092,AL,Predicted
18/6/2021,711149.8562,AL,Predicted
19/6/2021,712980.4033,AL,Predicted
20/6/2021,714810.9503,AL,Predicted
21/6/2021,716641.4973,AL,Predicted
22/6/2021,718472.0444,AL,Predicted
23/6/2021,720302.5914,AL,Predicted
24/6/2021,722133.1385,AL,Predicted
25/6/2021,723963.6855,AL,Predicted
26/6/2021,725794.2325,AL,Predicted
27/6/2021,727624.7796,AL,Predicted
28/6/2021,729455.3266,AL,Predicted
29/6/2021,731285.8736,AL,Predicted
30/6/2021,733116.4207,AL,Predicted
1/7/2021,734946.9677,AL,Predicted
2/7/2021,736777.5147,AL,Predicted
3/7/2021,738608.0618,AL,Predicted
4/7/2021,740438.6088,AL,Predicted
5/7/2021,742269.1558,AL,Predicted
6/7/2021,744099.7029,AL,Predicted
7/7/2021,745930.2499,AL,Predicted
8/7/2021,747760.7969,AL,Predicted
9/7/2021,749591.344,AL,Predicted
10/7/2021,751421.891,AL,Predicted
11/7/2021,753252.4381,AL,Predicted
12/7/2021,755082.9851,AL,Predicted
13/7/2021,756913.5321,AL,Predicted
14/7/2021,758744.0792,AL,Predicted
15/7/2021,760574.6262,AL,Predicted
16/7/2021,762405.1732,AL,Predicted
17/7/2021,764235.7203,AL,Predicted
18/7/2021,766066.2673,AL,Predicted
19/7/2021,767896.8143,AL,Predicted
20/7/2021,769727.3614,AL,Predicted
21/7/2021,771557.9084,AL,Predicted
22/7/2021,773388.4554,AL,Predicted
23/7/2021,775219.0025,AL,Predicted
24/7/2021,777049.5495,AL,Predicted
25/7/2021,778880.0965,AL,Predicted
26/7/2021,780710.6436,AL,Predicted
27/7/2021,782541.1906,AL,Predicted
28/7/2021,784371.7377,AL,Predicted
29/7/2021,786202.2847,AL,Predicted
30/7/2021,788032.8317,AL,Predicted
31/7/2021,789863.3788,AL,Predicted
1/8/2021,791693.9258,AL,Predicted
2/8/2021,793524.4728,AL,Predicted
3/8/2021,795355.0199,AL,Predicted
4/8/2021,797185.5669,AL,Predicted
5/8/2021,799016.1139,AL,Predicted
6/8/2021,800846.661,AL,Predicted
7/8/2021,802677.208,AL,Predicted
8/8/2021,804507.755,AL,Predicted
9/8/2021,806338.3021,AL,Predicted
10/8/2021,808168.8491,AL,Predicted
11/8/2021,809999.3961,AL,Predicted
12/8/2021,811829.9432,AL,Predicted
13/8/2021,813660.4902,AL,Predicted
14/8/2021,815491.0372,AL,Predicted
15/8/2021,817321.5843,AL,Predicted
16/8/2021,819152.1313,AL,Predicted
17/8/2021,820982.6784,AL,Predicted
18/8/2021,822813.2254,AL,Predicted
19/8/2021,824643.7724,AL,Predicted
20/8/2021,826474.3195,AL,Predicted
21/8/2021,828304.8665,AL,Predicted
22/8/2021,830135.4135,AL,Predicted
23/8/2021,831965.9606,AL,Predicted
24/8/2021,833796.5076,AL,Predicted
25/8/2021,835627.0546,AL,Predicted
26/8/2021,837457.6017,AL,Predicted
27/8/2021,839288.1487,AL,Predicted
28/8/2021,841118.6957,AL,Predicted
29/8/2021,842949.2428,AL,Predicted
30/8/2021,844779.7898,AL,Predicted
31/8/2021,846610.3368,AL,Predicted
1/9/2021,848440.8839,AL,Predicted
2/9/2021,850271.4309,AL,Predicted
3/9/2021,852101.978,AL,Predicted
4/9/2021,853932.525,AL,Predicted
5/9/2021,855763.072,AL,Predicted
6/9/2021,857593.6191,AL,Predicted
7/9/2021,859424.1661,AL,Predicted
8/9/2021,861254.7131,AL,Predicted
9/9/2021,863085.2602,AL,Predicted
10/9/2021,864915.8072,AL,Predicted
11/9/2021,866746.3542,AL,Predicted
12/9/2021,868576.9013,AL,Predicted
13/9/2021,870407.4483,AL,Predicted
14/9/2021,872237.9953,AL,Predicted
15/9/2021,874068.5424,AL,Predicted
16/9/2021,875899.0894,AL,Predicted
17/9/2021,877729.6364,AL,Predicted
18/9/2021,879560.1835,AL,Predicted
19/9/2021,881390.7305,AL,Predicted
20/9/2021,883221.2776,AL,Predicted
21/9/2021,885051.8246,AL,Predicted
22/9/2021,886882.3716,AL,Predicted
23/9/2021,888712.9187,AL,Predicted
24/9/2021,890543.4657,AL,Predicted
25/9/2021,892374.0127,AL,Predicted
26/9/2021,894204.5598,AL,Predicted
27/9/2021,896035.1068,AL,Predicted
28/9/2021,897865.6538,AL,Predicted
29/9/2021,899696.2009,AL,Predicted
30/9/2021,901526.7479,AL,Predicted
1/10/2021,903357.2949,AL,Predicted
2/10/2021,905187.842,AL,Predicted
3/10/2021,907018.389,AL,Predicted
4/10/2021,908848.936,AL,Predicted
5/10/2021,910679.4831,AL,Predicted
6/10/2021,912510.0301,AL,Predicted
7/10/2021,914340.5772,AL,Predicted
8/10/2021,916171.1242,AL,Predicted
9/10/2021,918001.6712,AL,Predicted
10/10/2021,919832.2183,AL,Predicted
11/10/2021,921662.7653,AL,Predicted
12/10/2021,923493.3123,AL,Predicted
13/10/2021,925323.8594,AL,Predicted
14/10/2021,927154.4064,AL,Predicted
15/10/2021,928984.9534,AL,Predicted
16/10/2021,930815.5005,AL,Predicted
17/10/2021,932646.0475,AL,Predicted
18/10/2021,934476.5945,AL,Predicted
19/10/2021,936307.1416,AL,Predicted
20/10/2021,938137.6886,AL,Predicted
21/10/2021,939968.2356,AL,Predicted
22/10/2021,941798.7827,AL,Predicted
23/10/2021,943629.3297,AL,Predicted
24/10/2021,945459.8768,AL,Predicted
25/10/2021,947290.4238,AL,Predicted
26/10/2021,949120.9708,AL,Predicted
27/10/2021,950951.5179,AL,Predicted
28/10/2021,952782.0649,AL,Predicted
29/10/2021,954612.6119,AL,Predicted
30/10/2021,956443.159,AL,Predicted
31/10/2021,958273.706,AL,Predicted
1/11/2021,960104.253,AL,Predicted
2/11/2021,961934.8001,AL,Predicted
3/11/2021,963765.3471,AL,Predicted
4/11/2021,965595.8941,AL,Predicted
5/11/2021,967426.4412,AL,Predicted
6/11/2021,969256.9882,AL,Predicted
7/11/2021,971087.5352,AL,Predicted
8/11/2021,972918.0823,AL,Predicted
9/11/2021,974748.6293,AL,Predicted
10/11/2021,976579.1763,AL,Predicted
11/11/2021,978409.7234,AL,Predicted
12/11/2021,980240.2704,AL,Predicted
13/11/2021,982070.8175,AL,Predicted
14/11/2021,983901.3645,AL,Predicted
15/11/2021,985731.9115,AL,Predicted
16/11/2021,987562.4586,AL,Predicted
17/11/2021,989393.0056,AL,Predicted
18/11/2021,991223.5526,AL,Predicted
19/11/2021,993054.0997,AL,Predicted
20/11/2021,994884.6467,AL,Predicted
21/11/2021,996715.1937,AL,Predicted
22/11/2021,998545.7408,AL,Predicted
23/11/2021,1000376.288,AL,Predicted
24/11/2021,1002206.835,AL,Predicted
25/11/2021,1004037.382,AL,Predicted
26/11/2021,1005867.929,AL,Predicted
27/11/2021,1007698.476,AL,Predicted
28/11/2021,1009529.023,AL,Predicted
29/11/2021,1011359.57,AL,Predicted
30/11/2021,1013190.117,AL,Predicted
1/12/2021,1015020.664,AL,Predicted
2/12/2021,1016851.211,AL,Predicted
3/12/2021,1018681.758,AL,Predicted
4/12/2021,1020512.305,AL,Predicted
5/12/2021,1022342.852,AL,Predicted
6/12/2021,1024173.399,AL,Predicted
7/12/2021,1026003.946,AL,Predicted
8/12/2021,1027834.493,AL,Predicted
9/12/2021,1029665.04,AL,Predicted
10/12/2021,1031495.587,AL,Predicted
11/12/2021,1033326.134,AL,Predicted
12/12/2021,1035156.681,AL,Predicted
13/12/2021,1036987.229,AL,Predicted
14/12/2021,1038817.776,AL,Predicted
15/12/2021,1040648.323,AL,Predicted
16/12/2021,1042478.87,AL,Predicted
17/12/2021,1044309.417,AL,Predicted
18/12/2021,1046139.964,AL,Predicted
19/12/2021,1047970.511,AL,Predicted
20/12/2021,1049801.058,AL,Predicted
21/12/2021,1051631.605,AL,Predicted
22/12/2021,1053462.152,AL,Predicted
23/12/2021,1055292.699,AL,Predicted
24/12/2021,1057123.246,AL,Predicted
25/12/2021,1058953.793,AL,Predicted
26/12/2021,1060784.34,AL,Predicted
27/12/2021,1062614.887,AL,Predicted
28/12/2021,1064445.434,AL,Predicted
29/12/2021,1066275.981,AL,Predicted
30/12/2021,1068106.528,AL,Predicted
31/12/2021,1069937.075,AL,Predicted
6/3/2020,0,AR,Historical
7/3/2020,0,AR,Historical
8/3/2020,0,AR,Historical
9/3/2020,0,AR,Historical
10/3/2020,0,AR,Historical
11/3/2020,0,AR,Historical
12/3/2020,6,AR,Historical
13/3/2020,9,AR,Historical
14/3/2020,12,AR,Historical
15/3/2020,16,AR,Historical
16/3/2020,22,AR,Historical
17/3/2020,22,AR,Historical
18/3/2020,33,AR,Historical
19/3/2020,46,AR,Historical
20/3/2020,96,AR,Historical
21/3/2020,118,AR,Historical
22/3/2020,165,AR,Historical
23/3/2020,174,AR,Historical
24/3/2020,218,AR,Historical
25/3/2020,280,AR,Historical
26/3/2020,335,AR,Historical
27/3/2020,381,AR,Historical
28/3/2020,404,AR,Historical
29/3/2020,426,AR,Historical
30/3/2020,473,AR,Historical
31/3/2020,523,AR,Historical
1/4/2020,584,AR,Historical
2/4/2020,643,AR,Historical
3/4/2020,704,AR,Historical
4/4/2020,743,AR,Historical
